Fri May 20 14:51:51 2011

Number of Points = 8595
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-7.070554	-0.819133	1.595000	0.005563	0.322339
-7.398904	-0.807146	1.600000	0.005626	0.322091
-7.624218	-0.736586	1.605000	0.005668	0.322237
-7.268400	-0.776719	1.610000	0.005601	0.322365
-7.365814	-0.803592	1.615000	0.005620	0.322137
-7.557544	-0.777341	1.620000	0.005656	0.322089
-7.515816	-0.784240	1.625000	0.005649	0.322092
-7.559680	-0.776917	1.630000	0.005657	0.322087
-7.537291	-0.766962	1.635000	0.005653	0.322158
-7.467147	-0.792767	1.640000	0.005640	0.322091
-7.632009	-0.761704	1.645000	0.005672	0.322093
-7.531897	-0.781170	1.650000	0.005653	0.322087
-7.628805	-0.763162	1.655000	0.005671	0.322087
-7.563693	-0.783113	1.660000	0.005659	0.322045
-7.850675	-0.769718	1.665000	0.005714	0.321843
-7.683541	-0.751462	1.670000	0.005682	0.322092
-7.725599	-0.744235	1.675000	0.005691	0.322088
-7.778567	-0.798155	1.680000	0.005701	0.321763
-7.740261	-0.780500	1.685000	0.005694	0.321888
-7.909287	-0.780940	1.690000	0.005726	0.321726
-7.961026	-0.730465	1.695000	0.005736	0.321933
-7.721314	-0.780659	1.700000	0.005691	0.321901
-7.918335	-0.778138	1.705000	0.005728	0.321728
-8.008382	-0.761569	1.710000	0.005746	0.321727
-7.992675	-0.764619	1.715000	0.005743	0.321725
-7.974038	-0.767793	1.720000	0.005740	0.321725
-8.020986	-0.759734	1.725000	0.005749	0.321721
-8.023750	-0.757846	1.730000	0.005749	0.321727
-8.016879	-0.758831	1.735000	0.005748	0.321727
-7.984193	-0.765259	1.740000	0.005742	0.321724
-7.880966	-0.789276	1.745000	0.005723	0.321698
-8.067627	-0.793353	1.750000	0.005759	0.321501
-8.075707	-0.791275	1.755000	0.005760	0.321503
-8.156325	-0.776565	1.760000	0.005776	0.321501
-8.143420	-0.778507	1.765000	0.005774	0.321502
-7.994739	-0.843444	1.770000	0.005746	0.321310
-8.394395	-0.793330	1.775000	0.005822	0.321188
-8.315720	-0.805432	1.780000	0.005807	0.321200
-8.335311	-0.789228	1.785000	0.005811	0.321263
-8.138774	-0.811293	1.790000	0.005774	0.321334
-8.327210	-0.805479	1.795000	0.005810	0.321185
-8.343750	-0.802368	1.800000	0.005813	0.321184
-8.467966	-0.778841	1.805000	0.005837	0.321186
-8.571383	-0.758480	1.810000	0.005857	0.321192
-8.470766	-0.777573	1.815000	0.005838	0.321188
-8.425103	-0.786250	1.820000	0.005829	0.321186
-8.540284	-0.765051	1.825000	0.005851	0.321184
-8.436792	-0.783540	1.830000	0.005832	0.321186
-8.440922	-0.782203	1.835000	0.005833	0.321188
-8.528458	-0.785898	1.840000	0.005850	0.321086
-8.743644	-0.757617	1.845000	0.005891	0.321026
-8.510914	-0.793091	1.850000	0.005847	0.321064
-8.554451	-0.812860	1.855000	0.005855	0.320921
-8.793175	-0.768132	1.860000	0.005901	0.320923
-8.715096	-0.781761	1.865000	0.005886	0.320926
-8.870938	-0.745696	1.870000	0.005916	0.320962
-8.740059	-0.725457	1.875000	0.005891	0.321187
-8.730127	-0.772058	1.880000	0.005890	0.320958
-8.856249	-0.752035	1.885000	0.005914	0.320940
-8.849580	-0.735029	1.890000	0.005913	0.321032
-8.836786	-0.758451	1.895000	0.005910	0.320924
-8.819809	-0.761383	1.900000	0.005907	0.320924
-8.687827	-0.784881	1.905000	0.005883	0.320927
-8.923178	-0.760220	1.910000	0.005927	0.320830
-8.909239	-0.756956	1.915000	0.005925	0.320859
-8.925764	-0.808574	1.920000	0.005928	0.320579
-9.168321	-0.740957	1.925000	0.005974	0.320694
-8.984733	-0.733838	1.930000	0.005940	0.320902
-9.118074	-0.763216	1.935000	0.005965	0.320626
-9.033319	-0.745354	1.940000	0.005950	0.320796
-9.064099	-0.781089	1.945000	0.005956	0.320583
-9.126652	-0.770437	1.950000	0.005968	0.320578
-9.033625	-0.786857	1.955000	0.005950	0.320580
-9.022830	-0.805356	1.960000	0.005949	0.320495
-9.152206	-0.812454	1.965000	0.005973	0.320336
-9.233517	-0.796652	1.970000	0.005989	0.320339
-9.311625	-0.782652	1.975000	0.006004	0.320336
-9.349903	-0.750996	1.980000	0.006011	0.320460
-9.318250	-0.780973	1.985000	0.006006	0.320336
-9.247602	-0.767748	1.990000	0.005992	0.320469
-9.276105	-0.788934	1.995000	0.005998	0.320333
-9.276683	-0.787449	2.000000	0.005998	0.320338

-9.240232	-0.804554	2.009997	0.005992	0.320283
-9.384156	-0.767121	2.019994	0.006020	0.320337
-9.287957	-0.751877	2.029990	0.006002	0.320503
-9.076231	-0.805644	2.039987	0.005962	0.320426
-9.217246	-0.752236	2.049984	0.005989	0.320563
-9.107773	-0.763738	2.059981	0.005969	0.320606
-8.972611	-0.787046	2.069978	0.005944	0.320612
-8.946421	-0.761533	2.079974	0.005939	0.320764
-8.933580	-0.766671	2.089971	0.005937	0.320748
-8.831492	-0.749451	2.099968	0.005918	0.320930
-8.835989	-0.747766	2.109965	0.005920	0.320932
-8.730554	-0.767063	2.119962	0.005900	0.320931
-8.770042	-0.759749	2.129958	0.005908	0.320929
-8.645010	-0.741156	2.139955	0.005885	0.321139
-8.574043	-0.793585	2.149952	0.005872	0.320936
-8.550438	-0.751017	2.159949	0.005868	0.321173
-8.510196	-0.754239	2.169946	0.005861	0.321192
-8.542113	-0.775101	2.179942	0.005867	0.321054
-8.436910	-0.766162	2.189939	0.005848	0.321196
-8.321381	-0.756606	2.199936	0.005826	0.321351
-8.279725	-0.755507	2.209933	0.005819	0.321394
-8.411315	-0.726422	2.219930	0.005844	0.321416
-8.289522	-0.711898	2.229926	0.005822	0.321602
-8.108589	-0.720230	2.239923	0.005788	0.321727
-8.024569	-0.746896	2.249920	0.005772	0.321668
-8.097124	-0.748823	2.259917	0.005787	0.321588
-7.979926	-0.743217	2.269914	0.005765	0.321725
-7.957378	-0.754142	2.279910	0.005761	0.321688
-7.908338	-0.754882	2.289907	0.005752	0.321728
-7.877761	-0.760626	2.299904	0.005747	0.321726
-7.861803	-0.738617	2.309901	0.005744	0.321850
-7.782202	-0.744492	2.319898	0.005730	0.321893
-7.620240	-0.760978	2.329894	0.005699	0.321959
-7.666163	-0.726593	2.339891	0.005709	0.322088
-7.586793	-0.754714	2.349888	0.005694	0.322018
-7.551223	-0.748499	2.359885	0.005688	0.322080
-7.517105	-0.753123	2.369882	0.005682	0.322087
-7.555711	-0.740240	2.379878	0.005689	0.322114
-7.307859	-0.762036	2.389875	0.005643	0.322233
-7.397020	-0.729247	2.399872	0.005660	0.322314
-7.204305	-0.795420	2.409869	0.005624	0.322156
-7.373090	-0.735407	2.419866	0.005657	0.322301
-7.138022	-0.766172	2.429862	0.005613	0.322363
-7.108235	-0.770996	2.439859	0.005607	0.322364
-7.107222	-0.771321	2.449856	0.005608	0.322361
-7.055331	-0.780142	2.459853	0.005598	0.322363
-7.107129	-0.743323	2.469850	0.005609	0.322499
-6.941390	-0.762547	2.479846	0.005578	0.322554
-6.830626	-0.765828	2.489843	0.005557	0.322639
-7.019429	-0.736350	2.499840	0.005593	0.322610
-6.816943	-0.751572	2.509837	0.005555	0.322720
-6.765591	-0.742308	2.519834	0.005546	0.322813
-6.756174	-0.721026	2.529830	0.005545	0.322927
-6.645380	-0.740796	2.539827	0.005524	0.322928
-6.616242	-0.746789	2.549824	0.005519	0.322923
-6.554816	-0.720817	2.559821	0.005508	0.323110
-6.541649	-0.716863	2.569818	0.005506	0.323140
-6.391879	-0.719727	2.579814	0.005478	0.323263
-6.363892	-0.759400	2.589811	0.005473	0.323087
-6.336860	-0.728210	2.599808	0.005469	0.323267
-6.300439	-0.734231	2.609805	0.005462	0.323269
-6.268326	-0.739790	2.619802	0.005457	0.323269
-6.226392	-0.747896	2.629798	0.005449	0.323265
-6.182834	-0.722975	2.639795	0.005441	0.323429
-6.122271	-0.756430	2.649792	0.005430	0.323314
-6.027593	-0.730720	2.659789	0.005413	0.323530
-6.010826	-0.756841	2.669786	0.005410	0.323412
-5.883468	-0.757243	2.679782	0.005386	0.323527
-5.858002	-0.761369	2.689779	0.005382	0.323527
-6.035928	-0.719182	2.699776	0.005416	0.323572
-5.668004	-0.772092	2.709773	0.005347	0.323646
-5.807126	-0.768773	2.719770	0.005374	0.323531
-5.685984	-0.735349	2.729766	0.005351	0.323811
-5.522106	-0.814473	2.739763	0.005321	0.323562
-5.680311	-0.791018	2.749760	0.005351	0.323530
-5.674165	-0.731648	2.759757	0.005350	0.323834
-5.591771	-0.728393	2.769754	0.005335	0.323925
-5.480664	-0.723985	2.779750	0.005315	0.324049
-5.321772	-0.751868	2.789747	0.005285	0.324054
-5.348970	-0.747374	2.799744	0.005291	0.324049
-5.392413	-0.715434	2.809741	0.005299	0.324167
-5.289108	-0.725938	2.819738	0.005280	0.324208
-5.091444	-0.689578	2.829734	0.005243	0.324574
-5.162467	-0.712945	2.839731	0.005257	0.324388
-5.134184	-0.707580	2.849728	0.005252	0.324439
-4.955014	-0.717057	2.859725	0.005219	0.324556
-5.009028	-0.693528	2.869722	0.005229	0.324622
-4.938761	-0.706588	2.879718	0.005216	0.324619
-5.000662	-0.694583	2.889715	0.005229	0.324620
-4.846689	-0.696096	2.899712	0.005200	0.324753
-4.708353	-0.713825	2.909709	0.005174	0.324790
-4.828554	-0.690291	2.919706	0.005197	0.324795
-4.665186	-0.697235	2.929702	0.005167	0.324910
-4.709008	-0.689170	2.939699	0.005176	0.324907
-4.686447	-0.657611	2.949696	0.005172	0.325085
-4.483611	-0.712648	2.959693	0.005134	0.324994
-4.426621	-0.695610	2.969690	0.005124	0.325131
-4.544215	-0.697254	2.979686	0.005146	0.325011
-4.374055	-0.682603	2.989683	0.005114	0.325241
-4.285429	-0.698239	2.999680	0.005098	0.325242
-4.265580	-0.701051	3.009677	0.005095	0.325244
-4.336251	-0.688410	3.019674	0.005109	0.325240
-4.176178	-0.717427	3.029670	0.005079	0.325241
-4.079463	-0.734777	3.039667	0.005061	0.325241
-4.206709	-0.700991	3.049664	0.005085	0.325291
-3.984437	-0.703686	3.059661	0.005044	0.325481
-4.112520	-0.678862	3.069658	0.005069	0.325485
